ITEM:  TIMESTEP
     0
ITEM: NUMBER OF ATOMS
 26040
ITEM: BOX BOUNDS pp pp pp
 -0.29999E+02   0.29999E+02
 -0.29999E+02   0.29999E+02
 -0.69741E+02   0.69741E+02
ITEM: ATOMS id element usc umech ucond theta
   304  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   305  Al  -0.89848E+04   0.24334E+05   0.00000E+00   0.34707E+03
   306  Al  -0.91608E+04   0.24158E+05   0.00000E+00   0.34707E+03
   307  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   308  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   309  Al  -0.87947E+04   0.24524E+05   0.00000E+00   0.34707E+03
   310  Al  -0.91278E+04   0.24191E+05   0.00000E+00   0.34707E+03
   311  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   312  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   313  Al  -0.90670E+04   0.24252E+05   0.00000E+00   0.34707E+03
   314  Al  -0.89502E+04   0.24369E+05   0.00000E+00   0.34707E+03
   315  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   316  Al  -0.10609E+05   0.22709E+05   0.00000E+00   0.34707E+03
   317  Al  -0.91786E+04   0.24140E+05   0.00000E+00   0.34707E+03
   318  Al  -0.90317E+04   0.24287E+05   0.00000E+00   0.34707E+03
   319  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   320  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   321  Al  -0.89016E+04   0.24417E+05   0.00000E+00   0.34707E+03
   322  Al  -0.91780E+04   0.24141E+05   0.00000E+00   0.34707E+03
   323  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   324  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   325  Al  -0.88333E+04   0.24486E+05   0.00000E+00   0.34707E+03
   326  Al  -0.90826E+04   0.24236E+05   0.00000E+00   0.34707E+03
   327  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   328  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   329  Al  -0.91347E+04   0.24184E+05   0.00000E+00   0.34707E+03
   330  Al  -0.89379E+04   0.24381E+05   0.00000E+00   0.34707E+03
   331  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   332  Al  -0.10609E+05   0.22709E+05   0.00000E+00   0.34707E+03
   333  Al  -0.91347E+04   0.24184E+05   0.00000E+00   0.34707E+03
   334  Al  -0.90826E+04   0.24236E+05   0.00000E+00   0.34707E+03
   335  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   336  Al  -0.10610E+05   0.22709E+05   0.00000E+00   0.34707E+03
   337  Al  -0.88333E+04   0.24486E+05   0.00000E+00   0.34707E+03
