ITEM: TIMESTEP
     0
ITEM: NUMBER OF ATOMS
 26040
ITEM: BOX BOUNDS pp pp pp
 -0.29999E+02   0.29999E+02
 -0.29999E+02   0.29999E+02
 -0.69741E+02   0.69741E+02
ITEM: ATOMS id element x y z vx vy vz fx fy fz
  3890  Al   0.20000E+02  -0.12000E+02  -0.53741E+02  -0.17897E+01  -0.17150E+01   0.64339E+01  -0.20638E-07   0.67519E-08  -0.26986E-03
  3891  Al   0.18000E+02  -0.12000E+02  -0.51741E+02   0.38142E+01   0.39480E-01   0.53227E+01  -0.51347E-08   0.38767E-09  -0.14466E-04
  3892  Al   0.20000E+02  -0.14000E+02  -0.51741E+02  -0.47508E+00   0.14854E+01  -0.11433E+01  -0.33696E-08  -0.32384E-08  -0.14454E-04
  3893  Al   0.21999E+02  -0.14000E+02  -0.53741E+02   0.23616E+01  -0.30405E+01  -0.16349E+01  -0.30962E-08  -0.27500E-07  -0.26986E-03
  3894  Al   0.23999E+02  -0.12000E+02  -0.53741E+02   0.20898E+01   0.27672E-01  -0.13002E+01   0.12679E-07   0.71450E-08  -0.26985E-03
  3895  Al   0.21999E+02  -0.12000E+02  -0.51741E+02   0.24502E+01   0.20862E+01  -0.12490E+01  -0.10286E-08   0.19302E-08  -0.14445E-04
  3896  Al   0.23999E+02  -0.14000E+02  -0.51741E+02   0.22392E+01  -0.89290E+00  -0.24818E+01   0.22547E-08  -0.43733E-08  -0.14450E-04
  3897  Al   0.25999E+02  -0.14000E+02  -0.53741E+02  -0.45645E+01   0.16048E+01   0.92334E+00   0.18018E-07  -0.15327E-07  -0.26988E-03
  3898  Al   0.27999E+02  -0.12000E+02  -0.53741E+02   0.31999E+01   0.18214E+01   0.15768E+00   0.19043E-07   0.14850E-08  -0.26990E-03
  3899  Al   0.25999E+02  -0.12000E+02  -0.51741E+02  -0.16493E+01   0.23501E+01  -0.24052E+01   0.50018E-08   0.77980E-09  -0.14459E-04
  3900  Al   0.27999E+02  -0.14000E+02  -0.51741E+02  -0.35828E+01  -0.15865E+01  -0.13088E+01   0.34546E-08   0.26900E-09  -0.14471E-04
  3901  Al  -0.29999E+02  -0.99998E+01  -0.53741E+02  -0.36657E+01   0.17653E+01  -0.52866E+01  -0.17514E-10  -0.86203E-08  -0.26992E-03
  3902  Al  -0.27999E+02  -0.79998E+01  -0.53741E+02  -0.35741E+01   0.44250E+01  -0.27299E+01   0.37899E-08  -0.22573E-07  -0.26989E-03
  3903  Al  -0.29999E+02  -0.79998E+01  -0.51741E+02   0.33275E+00  -0.10863E+01  -0.44366E+01  -0.21035E-10  -0.59165E-08  -0.14457E-04
  3904  Al  -0.27999E+02  -0.99998E+01  -0.51741E+02  -0.53411E+01   0.28409E+01  -0.12667E+01  -0.21448E-08  -0.15059E-08  -0.14468E-04
  3905  Al  -0.25999E+02  -0.99998E+01  -0.53741E+02  -0.24845E+01  -0.34984E+01  -0.72517E+00  -0.12109E-07   0.14177E-07  -0.26989E-03
  3906  Al  -0.23999E+02  -0.79998E+01  -0.53741E+02  -0.11815E+01  -0.13025E+01   0.29728E+01   0.61241E-08   0.13129E-07  -0.26991E-03
  3907  Al  -0.25999E+02  -0.79998E+01  -0.51741E+02   0.16077E+01   0.10454E+01   0.49218E-01   0.17392E-08  -0.46287E-09  -0.14463E-04
  3908  Al  -0.23999E+02  -0.99998E+01  -0.51741E+02   0.51080E+00   0.28056E+01  -0.26303E+00  -0.11124E-08   0.52751E-08  -0.14456E-04
  3909  Al  -0.21999E+02  -0.99998E+01  -0.53741E+02  -0.38943E+00   0.98321E+00  -0.89748E+00   0.27095E-08   0.32717E-07  -0.26988E-03
  3910  Al  -0.20000E+02  -0.79998E+01  -0.53741E+02  -0.29977E+01  -0.24805E+01   0.12862E+01  -0.67914E-08   0.51353E-08  -0.26991E-03
  3911  Al  -0.21999E+02  -0.79998E+01  -0.51741E+02   0.20708E+01  -0.38042E+01   0.16533E+01  -0.38975E-09   0.37795E-08  -0.14469E-04
  3912  Al  -0.20000E+02  -0.99998E+01  -0.51741E+02  -0.90273E+00  -0.86086E+00   0.32321E+01   0.18817E-08   0.38554E-08  -0.14458E-04
  3913  Al  -0.18000E+02  -0.99998E+01  -0.53741E+02   0.53748E-01  -0.10224E+01   0.22016E+01   0.13954E-07   0.54272E-08  -0.26991E-03
  3914  Al  -0.16000E+02  -0.79998E+01  -0.53741E+02  -0.11518E+01  -0.16092E+01  -0.71634E+00  -0.25621E-08  -0.29776E-07  -0.26990E-03
  3915  Al  -0.18000E+02  -0.79998E+01  -0.51741E+02   0.38225E+01  -0.50850E+00  -0.16348E+01  -0.13083E-08  -0.25762E-08  -0.14461E-04
  3916  Al  -0.16000E+02  -0.99998E+01  -0.51741E+02   0.10142E+01  -0.40937E+01   0.79852E+00   0.11494E-08  -0.25839E-08  -0.14471E-04
  3917  Al  -0.14000E+02  -0.99998E+01  -0.53741E+02   0.25668E+01   0.99548E+00  -0.97303E+00  -0.92130E-08  -0.69279E-08  -0.26992E-03
  3918  Al  -0.12000E+02  -0.79998E+01  -0.53741E+02   0.28793E+01   0.19197E+01  -0.27808E+01   0.43425E-08  -0.13093E-07  -0.26989E-03
  3919  Al  -0.14000E+02  -0.79998E+01  -0.51741E+02   0.28007E+01   0.10186E+01   0.44859E+00   0.25341E-09  -0.55210E-08  -0.14458E-04
  3920  Al  -0.12000E+02  -0.99998E+01  -0.51741E+02  -0.47503E+01  -0.14809E+01   0.24749E+01  -0.27317E-08   0.18456E-09  -0.14464E-04
  3921  Al  -0.99998E+01  -0.99998E+01  -0.53741E+02   0.51689E+00   0.43464E+00  -0.16267E+01  -0.10665E-07   0.23184E-07  -0.26988E-03
  3922  Al  -0.79998E+01  -0.79998E+01  -0.53741E+02  -0.30720E+01  -0.52672E+01  -0.10957E+01   0.22218E-08   0.19163E-07  -0.26991E-03
  3923  Al  -0.99998E+01  -0.79998E+01  -0.51741E+02  -0.56741E+00   0.10874E+01   0.20956E+01   0.16823E-08   0.16197E-08  -0.14465E-04
  3924  Al  -0.79998E+01  -0.99998E+01  -0.51741E+02  -0.17644E+01   0.49304E+00  -0.54931E-01  -0.39685E-09   0.62009E-08  -0.14453E-04
  3925  Al  -0.59999E+01  -0.99998E+01  -0.53741E+02  -0.53704E+01  -0.17526E+01  -0.28263E+01   0.76134E-08   0.29609E-07  -0.26987E-03
  3926  Al  -0.39999E+01  -0.79998E+01  -0.53741E+02   0.22999E+01  -0.22619E+01  -0.26543E+01  -0.51790E-08  -0.37338E-08  -0.26990E-03
  3927  Al  -0.59999E+01  -0.79998E+01  -0.51741E+02  -0.24012E+01   0.49605E+00  -0.38162E+01  -0.11879E-08   0.30969E-08  -0.14467E-04
  3928  Al  -0.39999E+01  -0.99998E+01  -0.51741E+02   0.16756E+01   0.50601E+01   0.11353E+01   0.26572E-08   0.20700E-08  -0.14461E-04
  3929  Al  -0.20000E+01  -0.99998E+01  -0.53741E+02  -0.30329E+01  -0.21956E+01  -0.72575E+00   0.14412E-07  -0.24172E-08  -0.26991E-03
  3930  Al   0.00000E+00  -0.79998E+01  -0.53741E+02   0.36782E+01  -0.13719E+01   0.17865E+01  -0.20775E-11  -0.32804E-07  -0.26990E-03
  3931  Al  -0.20000E+01  -0.79998E+01  -0.51741E+02   0.13238E+01  -0.44586E-01  -0.39691E+01  -0.68518E-09  -0.43520E-08  -0.14459E-04
  3932  Al   0.00000E+00  -0.99998E+01  -0.51741E+02  -0.23840E+01  -0.37403E+01  -0.26511E+01  -0.24963E-11  -0.29958E-08  -0.14472E-04
  3933  Al   0.20000E+01  -0.99998E+01  -0.53741E+02   0.26495E+01   0.27328E+01  -0.53158E+00  -0.14431E-07  -0.24179E-08  -0.26991E-03
  3934  Al   0.39999E+01  -0.79998E+01  -0.53741E+02   0.21425E+01  -0.16006E+01   0.29746E+00   0.52213E-08  -0.37317E-08  -0.26990E-03
  3935  Al   0.20000E+01  -0.79998E+01  -0.51741E+02   0.14962E+01  -0.13502E+01  -0.10569E+01   0.66768E-09  -0.43514E-08  -0.14459E-04
  3936  Al   0.39999E+01  -0.99998E+01  -0.51741E+02   0.30762E+01  -0.19966E+01   0.26803E+00  -0.26135E-08   0.20722E-08  -0.14461E-04
  3937  Al   0.59999E+01  -0.99998E+01  -0.53741E+02  -0.18512E+01  -0.40283E+01   0.62810E+01  -0.76289E-08   0.29610E-07  -0.26987E-03
  3938  Al   0.79998E+01  -0.79998E+01  -0.53741E+02  -0.35065E+01  -0.13518E+01  -0.61629E+00  -0.22032E-08   0.19164E-07  -0.26991E-03
  3939  Al   0.59999E+01  -0.79998E+01  -0.51741E+02  -0.40657E+01   0.26520E+01   0.16680E+01   0.11701E-08   0.30988E-08  -0.14467E-04
  3940  Al   0.79998E+01  -0.99998E+01  -0.51741E+02  -0.15442E+01   0.60905E+00  -0.51594E+00   0.41496E-09   0.62019E-08  -0.14453E-04
  3941  Al   0.99998E+01  -0.99998E+01  -0.53741E+02   0.39514E+01   0.18484E+01  -0.19450E+01   0.10624E-07   0.23185E-07  -0.26988E-03
  3942  Al   0.12000E+02  -0.79998E+01  -0.53741E+02  -0.17884E-01   0.15500E+01  -0.30092E+01  -0.43076E-08  -0.13091E-07  -0.26989E-03
  3943  Al   0.99998E+01  -0.79998E+01  -0.51741E+02  -0.16701E+01   0.88417E-01  -0.69097E+00  -0.17244E-08   0.16214E-08  -0.14465E-04
  3944  Al   0.12000E+02  -0.99998E+01  -0.51741E+02  -0.27496E+01  -0.49315E+00   0.66753E+00   0.27666E-08   0.18535E-09  -0.14464E-04
  3945  Al   0.14000E+02  -0.99998E+01  -0.53741E+02   0.11792E+01  -0.20872E+01   0.28957E-01   0.91706E-08  -0.69275E-08  -0.26992E-03
  3946  Al   0.16000E+02  -0.79998E+01  -0.53741E+02  -0.16956E+01   0.16097E+01   0.13981E+01   0.25602E-08  -0.29773E-07  -0.26990E-03
  3947  Al   0.14000E+02  -0.79998E+01  -0.51741E+02  -0.31357E+01  -0.36389E+01   0.51055E+01  -0.29722E-09  -0.55184E-08  -0.14458E-04
  3948  Al   0.16000E+02  -0.99998E+01  -0.51741E+02  -0.10413E+01  -0.94629E+00  -0.71858E+00  -0.11509E-08  -0.25824E-08  -0.14471E-04
  3949  Al   0.18000E+02  -0.99998E+01  -0.53741E+02  -0.27634E+00   0.22071E+01   0.54516E+01  -0.13930E-07   0.54268E-08  -0.26991E-03
  3950  Al   0.20000E+02  -0.79998E+01  -0.53741E+02  -0.25134E+01   0.63469E+01  -0.16848E+01   0.67935E-08   0.51359E-08  -0.26991E-03
  3951  Al   0.18000E+02  -0.79998E+01  -0.51741E+02  -0.86278E+00   0.28027E+01   0.40685E+01   0.13305E-08  -0.25744E-08  -0.14461E-04
  3952  Al   0.20000E+02  -0.99998E+01  -0.51741E+02  -0.40571E-01   0.36533E+01  -0.87339E+00  -0.18775E-08   0.38544E-08  -0.14458E-04
  3953  Al   0.21999E+02  -0.99998E+01  -0.53741E+02   0.52441E+00   0.60956E+00   0.28388E+01  -0.27077E-08   0.32717E-07  -0.26988E-03
  3954  Al   0.23999E+02  -0.79998E+01  -0.53741E+02  -0.11197E-01  -0.12248E+01  -0.35214E+01  -0.61046E-08   0.13129E-07  -0.26991E-03
  3955  Al   0.21999E+02  -0.79998E+01  -0.51741E+02  -0.13610E+01  -0.70729E+00  -0.23159E+01   0.39274E-09   0.37788E-08  -0.14469E-04
  3956  Al   0.23999E+02  -0.99998E+01  -0.51741E+02   0.36370E+00  -0.34887E+01   0.38599E+01   0.11311E-08   0.52761E-08  -0.14456E-04
  3957  Al   0.25999E+02  -0.99998E+01  -0.53741E+02  -0.77442E+00  -0.30595E+01   0.12325E+01   0.12069E-07   0.14178E-07  -0.26989E-03
  3958  Al   0.27999E+02  -0.79998E+01  -0.53741E+02  -0.13743E+01  -0.34447E+01  -0.32091E+01  -0.37519E-08  -0.22571E-07  -0.26989E-03
  3959  Al   0.25999E+02  -0.79998E+01  -0.51741E+02  -0.43983E+00   0.43960E+01  -0.27756E+01  -0.17815E-08  -0.46292E-09  -0.14463E-04
  3960  Al   0.27999E+02  -0.99998E+01  -0.51741E+02  -0.13349E+01  -0.12446E+01  -0.14641E+01   0.21836E-08  -0.15054E-08  -0.14468E-04
  3961  Al  -0.29999E+02  -0.59999E+01  -0.53741E+02   0.26991E+00  -0.10517E+01   0.43884E+01  -0.18867E-10  -0.20579E-07  -0.26985E-03
  3962  Al  -0.27999E+02  -0.39999E+01  -0.53741E+02   0.13417E+01  -0.10107E-02  -0.13768E+01   0.15789E-07   0.15122E-07  -0.26986E-03
  3963  Al  -0.29999E+02  -0.39999E+01  -0.51741E+02  -0.29903E+01   0.25069E+01  -0.10411E+01  -0.18966E-10   0.37599E-08  -0.14446E-04
  3964  Al  -0.27999E+02  -0.59999E+01  -0.51741E+02   0.57435E+01  -0.60361E+00   0.15536E+00   0.33300E-08  -0.27478E-08  -0.14450E-04
  3965  Al  -0.25999E+02  -0.59999E+01  -0.53741E+02   0.26872E+01   0.12038E+00   0.14301E+01   0.23210E-07  -0.87149E-08  -0.26988E-03
  3966  Al  -0.23999E+02  -0.39999E+01  -0.53741E+02   0.19977E+01  -0.61202E+00   0.26678E+00   0.15769E-07   0.13781E-08  -0.26991E-03
  3967  Al  -0.25999E+02  -0.39999E+01  -0.51741E+02   0.43105E+01   0.75830E+00   0.88135E+00   0.48467E-08   0.10672E-08  -0.14462E-04
  3968  Al  -0.23999E+02  -0.59999E+01  -0.51741E+02   0.18058E+01  -0.12216E+00  -0.27931E-01   0.31751E-08   0.45219E-09  -0.14474E-04
  3969  Al  -0.21999E+02  -0.59999E+01  -0.53741E+02   0.51131E+01  -0.15095E+01  -0.22124E+01  -0.51887E-08   0.52853E-09  -0.26992E-03
  3970  Al  -0.20000E+02  -0.39999E+01  -0.53741E+02  -0.11630E+01   0.11761E+01   0.13292E+01  -0.22452E-07   0.33138E-08  -0.26990E-03
  3971  Al  -0.21999E+02  -0.39999E+01  -0.51741E+02  -0.46078E-01   0.81703E+00  -0.23701E+01  -0.10879E-08  -0.96839E-09  -0.14476E-04
  3972  Al  -0.20000E+02  -0.59999E+01  -0.51741E+02   0.45059E+01  -0.31408E+01   0.48084E+01  -0.45172E-08  -0.27626E-09  -0.14469E-04
  3973  Al  -0.18000E+02  -0.59999E+01  -0.53741E+02   0.12560E+01  -0.86801E+00   0.25717E+01  -0.20690E-07  -0.14600E-07  -0.26987E-03
  3974  Al  -0.16000E+02  -0.39999E+01  -0.53741E+02  -0.41726E+01   0.14902E+01  -0.15908E+00  -0.81176E-08   0.15998E-07  -0.26985E-03
  3975  Al  -0.18000E+02  -0.39999E+01  -0.51741E+02   0.80659E+00   0.83437E+00  -0.46050E+01  -0.44214E-08   0.19050E-08  -0.14456E-04
  3976  Al  -0.16000E+02  -0.59999E+01  -0.51741E+02   0.24975E-01   0.51248E+01  -0.24929E+01  -0.18136E-08  -0.34611E-08  -0.14447E-04
  3977  Al  -0.14000E+02  -0.59999E+01  -0.53741E+02  -0.25907E+01   0.20077E+01  -0.45327E+00   0.74381E-08  -0.20070E-07  -0.26986E-03
  3978  Al  -0.12000E+02  -0.39999E+01  -0.53741E+02  -0.29318E+01   0.24212E+01  -0.50810E+01   0.22314E-07   0.12588E-07  -0.26987E-03
  3979  Al  -0.14000E+02  -0.39999E+01  -0.51741E+02   0.85856E+00   0.28511E+01   0.31160E+01   0.18166E-08   0.34841E-08  -0.14447E-04
  3980  Al  -0.12000E+02  -0.59999E+01  -0.51741E+02  -0.15176E+01   0.45378E+01  -0.20538E+01   0.44416E-08  -0.18812E-08  -0.14456E-04
  3981  Al  -0.99998E+01  -0.59999E+01  -0.53741E+02   0.27882E+01  -0.29547E+00   0.31927E+01   0.21217E-07  -0.24311E-08  -0.26990E-03
  3982  Al  -0.79998E+01  -0.39999E+01  -0.53741E+02  -0.98478E-01   0.10230E+01  -0.20678E+01   0.54704E-08   0.20130E-08  -0.26992E-03
  3983  Al  -0.99998E+01  -0.39999E+01  -0.51741E+02   0.12452E+01  -0.14255E+01  -0.23886E+01   0.44715E-08   0.29852E-09  -0.14469E-04
  3984  Al  -0.79998E+01  -0.59999E+01  -0.51741E+02   0.40005E-01   0.24529E+01   0.16745E+01   0.11067E-08   0.99147E-09  -0.14476E-04
  3985  Al  -0.59999E+01  -0.59999E+01  -0.53741E+02   0.32356E+00  -0.44560E+00   0.10499E+01  -0.15020E-07   0.63571E-09  -0.26991E-03
  3986  Al  -0.39999E+01  -0.39999E+01  -0.53741E+02  -0.27813E-01  -0.22587E+01  -0.89330E+00  -0.24742E-07   0.81682E-08  -0.26988E-03
  3987  Al  -0.59999E+01  -0.39999E+01  -0.51741E+02   0.22582E+01   0.22126E+01  -0.13858E+01  -0.31711E-08  -0.42928E-09  -0.14474E-04
  3988  Al  -0.39999E+01  -0.59999E+01  -0.51741E+02   0.29943E+01   0.14808E+01   0.51866E+01  -0.48457E-08  -0.10428E-08  -0.14462E-04
  3989  Al  -0.20000E+01  -0.59999E+01  -0.53741E+02   0.33965E+01   0.24187E+01   0.18488E+00  -0.14505E-07  -0.18334E-07  -0.26986E-03
  3990  Al   0.00000E+00  -0.39999E+01  -0.53741E+02   0.19200E+01   0.12859E+00   0.29640E+01  -0.23401E-11   0.16223E-07  -0.26985E-03
  3991  Al  -0.20000E+01  -0.39999E+01  -0.51741E+02  -0.86748E+00   0.15922E+01   0.43092E+00  -0.33334E-08   0.27705E-08  -0.14450E-04
  3992  Al   0.00000E+00  -0.59999E+01  -0.51741E+02   0.60229E+00  -0.12774E+01  -0.20970E+01  -0.21580E-11  -0.37353E-08  -0.14446E-04
  3993  Al   0.20000E+01  -0.59999E+01  -0.53741E+02  -0.51271E+00  -0.30310E+01   0.67571E+00   0.14486E-07  -0.18336E-07  -0.26986E-03
  3994  Al   0.39999E+01  -0.39999E+01  -0.53741E+02   0.89319E-01  -0.21864E+01   0.13310E+01   0.24785E-07   0.81686E-08  -0.26988E-03
  3995  Al   0.20000E+01  -0.39999E+01  -0.51741E+02  -0.83049E+00  -0.21165E+01   0.20615E+01   0.33134E-08   0.27713E-08  -0.14450E-04
  3996  Al   0.39999E+01  -0.59999E+01  -0.51741E+02  -0.32127E+01  -0.41038E-01   0.18177E+01   0.48899E-08  -0.10457E-08  -0.14462E-04
  3997  Al   0.59999E+01  -0.59999E+01  -0.53741E+02   0.31131E+01   0.10970E+01   0.53094E+01   0.15002E-07   0.63437E-09  -0.26991E-03
  3998  Al   0.79998E+01  -0.39999E+01  -0.53741E+02   0.70491E+00   0.72255E+00  -0.38332E+01  -0.54544E-08   0.20134E-08  -0.26992E-03
  3999  Al   0.59999E+01  -0.39999E+01  -0.51741E+02   0.22931E+00   0.26711E+01   0.85510E+00   0.31558E-08  -0.42955E-09  -0.14474E-04
  4000  Al   0.79998E+01  -0.59999E+01  -0.51741E+02  -0.35258E+01  -0.45531E+00   0.15237E+00  -0.10882E-08   0.98966E-09  -0.14476E-04
  4001  Al   0.99998E+01  -0.59999E+01  -0.53741E+02   0.68959E+00   0.18091E+01  -0.16769E+00  -0.21258E-07  -0.24329E-08  -0.26990E-03
  4002  Al   0.12000E+02  -0.39999E+01  -0.53741E+02   0.36197E+01  -0.42995E+01   0.16102E+01  -0.22277E-07   0.12588E-07  -0.26987E-03
  4003  Al   0.99998E+01  -0.39999E+01  -0.51741E+02  -0.21554E+01  -0.61167E-01  -0.19587E+01  -0.45142E-08   0.29637E-09  -0.14469E-04
  4004  Al   0.12000E+02  -0.59999E+01  -0.51741E+02   0.19610E+01   0.34526E+00  -0.15374E+01  -0.44033E-08  -0.18832E-08  -0.14456E-04
  4005  Al   0.14000E+02  -0.59999E+01  -0.53741E+02   0.62132E+00   0.21992E+01  -0.48215E+01  -0.74804E-08  -0.20074E-07  -0.26986E-03
  4006  Al   0.16000E+02  -0.39999E+01  -0.53741E+02  -0.56392E+00   0.36778E+01   0.37555E+01   0.81159E-08   0.15996E-07  -0.26985E-03
  4007  Al   0.14000E+02  -0.39999E+01  -0.51741E+02  -0.19504E+01  -0.32813E+01  -0.21237E+01  -0.18615E-08   0.34846E-08  -0.14447E-04
  4008  Al   0.16000E+02  -0.59999E+01  -0.51741E+02  -0.12856E+01  -0.15686E+01  -0.12162E+00   0.18114E-08  -0.34636E-08  -0.14447E-04
  4009  Al   0.18000E+02  -0.59999E+01  -0.53741E+02   0.24699E+01  -0.60583E+00   0.16975E+01   0.20712E-07  -0.14601E-07  -0.26987E-03
  4010  Al   0.20000E+02  -0.39999E+01  -0.53741E+02   0.11887E+01   0.54542E+00   0.37983E+00   0.22456E-07   0.33146E-08  -0.26990E-03
  4011  Al   0.18000E+02  -0.39999E+01  -0.51741E+02  -0.17467E+01  -0.89922E+00   0.86663E+00   0.44470E-08   0.19048E-08  -0.14456E-04
  4012  Al   0.20000E+02  -0.59999E+01  -0.51741E+02   0.23199E+01  -0.22287E+01  -0.82059E+00   0.45206E-08  -0.27673E-09  -0.14469E-04
  4013  Al   0.21999E+02  -0.59999E+01  -0.53741E+02  -0.39296E+00  -0.36662E+01   0.12695E+01   0.51910E-08   0.52880E-09  -0.26992E-03
  4014  Al   0.23999E+02  -0.39999E+01  -0.53741E+02   0.19936E+01  -0.79640E+00  -0.28105E+01  -0.15751E-07   0.13768E-08  -0.26991E-03
  4015  Al   0.21999E+02  -0.39999E+01  -0.51741E+02  -0.34250E+01  -0.16006E+00   0.17222E+01   0.10889E-08  -0.96941E-09  -0.14476E-04
  4016  Al   0.23999E+02  -0.59999E+01  -0.51741E+02  -0.11797E+00   0.12058E+01   0.13595E+01  -0.31557E-08   0.45015E-09  -0.14474E-04
  4017  Al   0.25999E+02  -0.59999E+01  -0.53741E+02   0.31693E+01  -0.37987E+01   0.21543E+01  -0.23250E-07  -0.87182E-08  -0.26988E-03
  4018  Al   0.27999E+02  -0.39999E+01  -0.53741E+02   0.65954E+00   0.18199E+01   0.19005E+00  -0.15751E-07   0.15123E-07  -0.26986E-03
  4019  Al   0.25999E+02  -0.39999E+01  -0.51741E+02   0.76730E-01   0.48087E+01  -0.18518E+01  -0.48879E-08   0.10664E-08  -0.14462E-04
  4020  Al   0.27999E+02  -0.59999E+01  -0.51741E+02  -0.25773E+00   0.35812E+01  -0.37257E+01  -0.32915E-08  -0.27501E-08  -0.14450E-04
  4021  Al  -0.29999E+02  -0.20000E+01  -0.53741E+02   0.48442E+01   0.12339E+01   0.47187E+00  -0.17523E-10   0.32553E-07  -0.26989E-03
  4022  Al  -0.27999E+02   0.00000E+00  -0.53741E+02   0.11842E+01  -0.25510E+01   0.23508E+01  -0.11684E-07   0.42699E-08  -0.26991E-03
  4023  Al  -0.29999E+02   0.00000E+00  -0.51741E+02  -0.18073E+01   0.18604E+01  -0.25513E+01  -0.19311E-10   0.29907E-08  -0.14472E-04
  4024  Al  -0.27999E+02  -0.20000E+01  -0.51741E+02  -0.26526E+01   0.22528E+00   0.63141E+01   0.68030E-09   0.43320E-08  -0.14459E-04
  4025  Al  -0.25999E+02  -0.20000E+01  -0.53741E+02   0.15553E+01   0.11096E+01   0.71832E+00   0.88536E-08   0.49250E-08  -0.26990E-03
  4026  Al  -0.23999E+02   0.00000E+00  -0.53741E+02   0.73465E+00  -0.35391E+01  -0.21817E+01  -0.57614E-08  -0.30503E-07  -0.26988E-03
  4027  Al  -0.25999E+02   0.00000E+00  -0.51741E+02  -0.14559E+01   0.26522E+01  -0.32240E+01  -0.26570E-08  -0.20764E-08  -0.14461E-04
  4028  Al  -0.23999E+02  -0.20000E+01  -0.51741E+02   0.12591E+00  -0.10565E+01   0.96250E+00   0.11897E-08  -0.31181E-08  -0.14467E-04
  4029  Al  -0.21999E+02  -0.20000E+01  -0.53741E+02  -0.11400E+01  -0.81990E+00  -0.74994E+01  -0.30789E-08  -0.16898E-07  -0.26992E-03
  4030  Al  -0.20000E+02   0.00000E+00  -0.53741E+02   0.33521E+01   0.18117E+01   0.13908E+01   0.78509E-08  -0.23430E-07  -0.26988E-03
  4031  Al  -0.21999E+02   0.00000E+00  -0.51741E+02   0.25948E+01   0.33079E+00  -0.14985E+01   0.41639E-09  -0.62057E-08  -0.14453E-04
  4032  Al  -0.20000E+02  -0.20000E+01  -0.51741E+02   0.35696E+01   0.65090E+00   0.17422E+01  -0.17257E-08  -0.16392E-08  -0.14465E-04
  4033  Al  -0.18000E+02  -0.20000E+01  -0.53741E+02  -0.39881E+01  -0.69534E+00  -0.69914E+00  -0.76476E-08   0.13806E-07  -0.26989E-03
  4034  Al  -0.16000E+02   0.00000E+00  -0.53741E+02  -0.19176E+01  -0.19337E+00  -0.61984E+00   0.77092E-08   0.93039E-08  -0.26991E-03
  4035  Al  -0.18000E+02   0.00000E+00  -0.51741E+02   0.11009E+01  -0.13190E+01  -0.21737E+01   0.27504E-08  -0.18946E-09  -0.14464E-04
  4036  Al  -0.16000E+02  -0.20000E+01  -0.51741E+02   0.86176E+00   0.13192E+01   0.16788E+01  -0.25084E-09   0.55006E-08  -0.14458E-04
  4037  Al  -0.14000E+02  -0.20000E+01  -0.53741E+02   0.49897E+00  -0.10979E+01  -0.10168E+01   0.39579E-08   0.29654E-07  -0.26989E-03
  4038  Al  -0.12000E+02   0.00000E+00  -0.53741E+02   0.87733E-02  -0.52494E+00   0.47035E+01  -0.10623E-07  -0.41883E-08  -0.26990E-03
  4039  Al  -0.14000E+02   0.00000E+00  -0.51741E+02  -0.58533E+00   0.18681E+01  -0.16325E+01  -0.11476E-08   0.25785E-08  -0.14471E-04
  4040  Al  -0.12000E+02  -0.20000E+01  -0.51741E+02  -0.36239E+01  -0.79231E+00   0.17306E+01   0.13262E-08   0.25548E-08  -0.14461E-04
  4041  Al  -0.99998E+01  -0.20000E+01  -0.53741E+02   0.14089E-01   0.37415E+01   0.47439E+00   0.10116E-07  -0.35708E-08  -0.26991E-03
  4042  Al  -0.79998E+01   0.00000E+00  -0.53741E+02  -0.12070E+01  -0.19444E+01  -0.26822E+01  -0.20338E-08  -0.33962E-07  -0.26989E-03
  4043  Al  -0.99998E+01   0.00000E+00  -0.51741E+02   0.10636E+01  -0.15724E+01  -0.54216E+00  -0.19254E-08  -0.38607E-08  -0.14458E-04
  4044  Al  -0.79998E+01  -0.20000E+01  -0.51741E+02  -0.10727E+01  -0.28757E+01  -0.53353E-01   0.41006E-09  -0.37976E-08  -0.14469E-04
  4045  Al  -0.59999E+01  -0.20000E+01  -0.53741E+02   0.22781E+01  -0.19684E+01   0.81289E+00  -0.84818E-08  -0.11183E-07  -0.26992E-03
  4046  Al  -0.39999E+01   0.00000E+00  -0.53741E+02   0.84872E+00  -0.10025E+01   0.61990E+00   0.88454E-08  -0.13677E-07  -0.26989E-03
  4047  Al  -0.59999E+01   0.00000E+00  -0.51741E+02  -0.32914E+01  -0.14878E+01   0.49356E+01   0.11149E-08  -0.52802E-08  -0.14456E-04
  4048  Al  -0.39999E+01  -0.20000E+01  -0.51741E+02   0.11634E+00  -0.11154E+01  -0.23303E+00  -0.17404E-08   0.44287E-09  -0.14463E-04
  4049  Al  -0.20000E+01  -0.20000E+01  -0.53741E+02   0.27907E+01  -0.22973E+00  -0.15822E+01  -0.63194E-08   0.22815E-07  -0.26989E-03
  4050  Al   0.00000E+00   0.00000E+00  -0.53741E+02   0.18347E+01   0.76986E+00   0.26745E+01  -0.19044E-11   0.11189E-07  -0.26991E-03
  4051  Al  -0.20000E+01   0.00000E+00  -0.51741E+02   0.23040E+01  -0.22911E+00  -0.18073E+00   0.21416E-08   0.15016E-08  -0.14468E-04
  4052  Al   0.00000E+00  -0.20000E+01  -0.51741E+02   0.16612E+01   0.20015E+00  -0.16409E+01  -0.18164E-11   0.58961E-08  -0.14457E-04
